1	953	1.0
1	154	1.0
1	1052	1.0
1	61	1.0
2	2588	1.0
2	15	1.0
3	29	1.0
3	30	1.0
3	31	1.0
4	273	1.0
4	19	1.0
4	118	1.0
4	25	1.0
5	58	1.0
5	59	1.0
5	60	1.0
5	572	1.0
5	61	1.0
6	121	1.0
6	59	1.0
6	62	1.0
6	63	1.0
7	23	1.0
7	377	1.0
7	59	1.0
7	28	1.0
7	350	1.0
8	90	1.0
8	91	1.0
8	28	1.0
8	92	1.0
9	24	1.0
9	93	1.0
9	94	1.0
9	95	1.0
10	120	1.0
10	121	1.0
10	122	1.0
10	123	1.0
10	1659	1.0
10	124	1.0
11	29	1.0
11	126	1.0
11	127	1.0
12	1364	1.0
12	182	1.0
12	23	1.0
12	28	1.0
12	349	1.0
13	117	1.0
13	149	1.0
13	150	1.0
14	157	1.0
14	158	1.0
14	159	1.0
14	351	1.0
15	173	1.0
15	174	1.0
15	308	1.0
15	3195	1.0
15	59	1.0
16	188	1.0
16	189	1.0
16	190	1.0
16	383	1.0
17	42	1.0
17	114	1.0
17	121	1.0
17	1083	1.0
17	1789	1.0
17	191	1.0
18	226	1.0
18	227	1.0
18	806	1.0
18	686	1.0
18	498	1.0
18	187	1.0
19	273	1.0
19	147	1.0
19	156	1.0
20	117	1.0
20	245	1.0
20	246	1.0
20	55	1.0
20	247	1.0
20	700	1.0
21	44	1.0
21	15	1.0
22	187	1.0
22	252	1.0
22	157	1.0
22	447	1.0
23	253	1.0
23	254	1.0
23	255	1.0
23	351	1.0
24	112	1.0
24	113	1.0
24	949	1.0
24	55	1.0
25	250	1.0
25	475	1.0
25	351	1.0
26	28	1.0
26	285	1.0
26	221	1.0
26	126	1.0
26	286	1.0
27	656	1.0
27	119	1.0
27	3036	1.0
27	287	1.0
28	53	1.0
28	23	1.0
28	1721	1.0
28	1054	1.0
29	27	1.0
29	252	1.0
29	28	1.0
29	62	1.0
30	315	1.0
30	316	1.0
30	317	1.0
31	154	1.0
31	122	1.0
31	318	1.0
31	319	1.0
32	1812	1.0
32	726	1.0
32	91	1.0
33	52	1.0
33	405	1.0
33	319	1.0
34	341	1.0
34	246	1.0
34	28	1.0
35	45	1.0
35	46	1.0
35	307	1.0
35	308	1.0
35	311	1.0
35	59	1.0
35	252	1.0
36	153	1.0
36	90	1.0
36	154	1.0
37	154	1.0
37	218	1.0
37	252	1.0
37	318	1.0
37	1918	1.0
38	366	1.0
38	367	1.0
39	118	1.0
39	247	1.0
39	121	1.0
39	90	1.0
40	378	1.0
40	379	1.0
40	380	1.0
40	381	1.0
40	382	1.0
40	383	1.0
41	998	1.0
41	41	1.0
41	170	1.0
41	367	1.0
41	2033	1.0
41	116	1.0
41	379	1.0
42	59	1.0
42	155	1.0
